old_url,ignoreDCLG page title,title,summary,body,price,order_url,publication_date,ignoretype from DCLG,publication_type,ignoreAlso detailed guidance?,ISBN,policy_1,policy_2,policy_3,policy_4,attachment_1_URL,attachment_1_title,attachment_2_URL,attachment_2_title,attachment_3_URL,attachment_3_title,attachment_4_URL,attachment_4_title,attachment_5_URL,attachment_5_title,attachment_6_URL,attachment_6_title,attachment_7_URL,attachment_7_title,attachment_8_URL,attachment_8_title,attachment_9_URL,attachment_9_title,attachment_10_URL,attachment_10_title,attachment_11_URL,attachment_11_title,attachment_12_URL,attachment_12_title,attachment_13_URL,attachment_13_title,attachment_14_URL,attachment_14_title,attachment_15_URL,attachment_15_title,attachment_16_URL,attachment_16_title,attachment_17_URL,attachment_17_title,attachment_18_URL,attachment_18_title,attachment_19_URL,attachment_19_title,attachment_20_URL,attachment_20_title,attachment_21_URL,attachment_21_title,attachment_22_URL,attachment_22_title,attachment_23_URL,attachment_23_title,attachment_24_URL,attachment_24_title,attachment_25_URL,attachment_25_title,attachment_26_URL,attachment_26_title,attachment_27_URL,attachment_27_title,attachment_28_URL,attachment_28_title,attachment_29_URL,attachment_29_title,attachment_30_URL,attachment_30_title,attachment_31_URL,attachment_31_title,attachment_32_URL,attachment_32_title,attachment_33_URL,attachment_33_title,attachment_34_URL,attachment_34_title,attachment_35_URL,attachment_35_title,attachment_36_URL,attachment_36_title
http://www.communities.gov.uk/publications/housing/evaluationhandypersonprog,National Evaluation of the Handyperson Programme,National evaluation of the handyperson programme,Independent evaluation by University of York of the Department for Communities and Local Government (DCLG) handyperson programme,"This is the final report of an independent evaluation of the DCLG handyperson programme.

Undertaken by the University of York, the evaluation reports on value for money and the success of the programme in meeting service usersâ€™ needs.

The findings and recommendations in this report are those of the consultant authors and do not necessarily represent the views or proposed policies of DCLG.",Free,,27-Jan-12,Reports and summaries,policy-papers,,9781409832928,providing-housing-support-for-older-and-vulnerable-people,,,,http://www.communities.gov.uk/documents/housing/pdf/2075820.pdf,National evaluation of the handyperson programme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/lifetimeneighbourhoods,Lifetime Neighbourhoods,Lifetime neighbourhoods,Independent research report by the Centre for Housing Policy at York University on lifetime neighbourhoods,"This report, commissioned by the Department for Communities and Local Government, brings together existing writings and research plus practice examples of lifetime neighbourhoods. Lifetime neighbourhoods are places designed to be inclusive regardless of age or disability.

The report contributes to the governmentâ€™s commitment to help older people live independently. It should help to prompt thinking around how, for example, ageing, design, housing, transport, participation and green spaces can be linked when creating lifetime neighbourhoods.",Free,,6-Dec-11,Reports and summaries,research-and-analysis,,9781409829737,providing-housing-support-for-older-and-vulnerable-people,bringing-people-together-in-strong-united-communities,,,http://www.communities.gov.uk/documents/housing/pdf/2044122.pdf,Lifetime neighbourhoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/lifetimeneighbourhoodsummary,Lifetime Neighbourhoods: Practice Examples - Summary Resource 246,Lifetime neighbourhoods: practice examples,,"Recognising the importance of neighbourhood as a determinant of well-being in later life and its crucial role in supporting older people's independence, the Department for Communities and Local Government commissioned the Centre for Housing Policy at the University of York to explore and develop the idea of a 'lifetime neighbourhood', and search out and present examples of how the idea has been taken forward in different parts of the country.

This summary describes the key elements that make up a lifetime neighbourhood, and sets out how individual residents, communities, local government, practitioners, councillors, the voluntary sector and the private sector can become involved and contribute to the development of lifetime neighbourhoods.",Free,,6-Dec-11,Reports and summaries,research-and-analysis,,9781409829751,providing-housing-support-for-older-and-vulnerable-people,bringing-people-together-in-strong-united-communities,,,http://www.communities.gov.uk/documents/housing/pdf/2044135.pdf,Lifetime Neighbourhoods: Practice Examples - Summary Resource 246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/parkhomesresponse,Park homes: Government response to the Select Committee first report of session 2012-13,Park homes: government response to the Communities and Local Government Select Committee report,,"This paper sets out the government's response to the issues raised by the Communities and Local Government Select Committee in their [report on park homes](http://www.publications.parliament.uk/pa/cm201213/cmselect/cmcomloc/177/17702.htm).

This is a priced publication available from TSO (The Stationery Office), PO Box 29, Norwich NR3 1GN. Order through the Parliamentary Hotline (Lo-call): 08457 023 474, fax: 0870 600 5533, textphone 0870 240 3701, email: book.orders@tso.co.uk or visit www.tsoshop.co.uk to buy online.",Â£6.25 (free to download),,1-Aug-12,Reports and summaries,policy-papers,,9780101842426,helping-people-to-buy-a-home,improving-the-rented-housing-sector,,,http://www.communities.gov.uk/documents/housing/pdf/2192400.pdf,Park homes: Government response to the House of Commons Communities and Local Government Select Committee first report of session 2012-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/publiclandprogressreport,Accelerating the release of surplus public sector land: Progress report one year on,Accelerating the release of surplus public sector land: progress report,,"This report sets out the progress made in the past year to accelerate the release of surplus public land to support housing. It also describes the support mechanisms that have been put in place to help departments dispose of land and the next steps for the programme in the coming year.

As set out in Budget 2012 sufficient land has been identified to meet the government's ambition to dispose of land with the capacity to build over 100,000 homes by April 2015.",Free,,7-May-12,Reports and summaries,policy-papers,,9781409834625,increasing-the-number-of-available-homes,giving-people-more-power-over-what-happens-in-their-neighbourhood,giving-communities-more-power-in-planning-local-development,,http://www.communities.gov.uk/documents/housing/pdf/2140164.pdf,Accelerating the release of surplus public sector land: Progress report one year on,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/selffinancingdeterminations,The Housing Revenue Account Self-financing Determinations,The housing revenue account self-financing determinations,The final 5 determinations for implementing self-financing for council housing,"Under section 173 of the Localism Act 2011, the secretary of state is required to consult representatives of local government and each affected local authority before making determinations to implement self-financing for council housing. This consultation was published on 21 November 2011, and also included amendments to the:

* 2011-12 housing revenue account subsidy determination
* 2011-12 item 8 determinations
* item 8 determinations that will apply from April 2012",Free,,1-Feb-12,Reports and summaries,policy-papers,,9781409833277,improving-the-rented-housing-sector,,,,http://www.communities.gov.uk/documents/housing/pdf/2077606.pdf,The housing revenue account self-financing determinations,http://www.communities.gov.uk/documents/housing/pdf/2077741.pdf,Letter to local housing authorities â€“ determinations to implement self-financing for council housing,http://www.communities.gov.uk/documents/housing/pdf/2077744.pdf,Note to local authorities due to make a self-financing payment on 28 March 2012,http://www.communities.gov.uk/documents/housing/pdf/2077747.pdf,Commentary on the calculations used in the self-financing model,http://www.communities.gov.uk/documents/housing/xls/2077754.xls,The self-financing model,http://www.communities.gov.uk/documents/housing/pdf/2077751.pdf,Commentary on the calculations used in the baseline model,http://www.communities.gov.uk/documents/housing/xls/20777571.xls,The baseline model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/selffinancingstatement,Statement on self-financing for council housing,Self-financing for council housing: joint statement,,"Joint statement by Grant Shapps, Minister for Housing and Local Government and Councillor David Parsons, Chair of the Environment and Housing Programme Board for the Local Government Group on self-financing for council housing.",Free,,7-Oct-11,Reports and summaries,policy-papers,,,improving-the-rented-housing-sector,,,,http://www.communities.gov.uk/documents/housing/pdf/2004288.pdf,Statement on self-financing for council housing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/socialhousingregulation,Review of social housing regulation,Review of social housing regulation,Recommendations of the review of the role of the Tenant Services Authority (TSA),"In June 2010, Grant Shapps, Minister for Housing, announced a review of the role and purpose of the TSA and the framework for social housing regulation.

This report looks at the context for the review, sets out its main conclusions and outlines the implications for the organisations and individuals affected.",Free,,18-Oct-10,Reports and summaries,policy-papers,,9781409825906,improving-the-rented-housing-sector,,,,http://www.communities.gov.uk/documents/housing/pdf/1742903.pdf,Review of social housing regulation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/housing/visionendroughsleeping,Vision to end rough sleeping: No Second Night Out nationwide,Vision to end rough sleeping,First report from ministerial working group to tackle homelessness,"The Ministerial Working Group on Homelessness brings together 8 government departments to tackle the complex causes of homelessness - not only housing but also health, work and training.

The ministerial working group has been working with local government and voluntary sector partners to produce its first report, focused on ending rough sleeping.

This report, â€˜No Second Night Out nationwideâ€™, sets out 6 joint commitments. Together, they mean we will work across government to give local people the tools to tackle rough sleeping and put an end to second nights out on the street.",Free,,6-Jul-11,Reports and summaries,policy-papers,,9781409829966,providing-housing-support-for-older-and-vulnerable-people,,,,http://www.communities.gov.uk/documents/housing/pdf/1939099.pdf,Vision to end rough sleeping: No Second Night Out nationwide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/localgovernment/1945797,Improvement Notice issued to Gloucestershire County Council,Poor performance in children's social care services: improvement notice to Gloucestershire County Council,,Improvement notice issued to Gloucestershire County Council by the Department for Education about poor performance in children's social care services.,Free,,7-Jun-11,Reports and summaries,circulars-letters-and-bulletins,,,making-local-councils-more-transparent-and-accountable-to-local-people,,,,http://www.communities.gov.uk/documents/localgovernment/pdf/1945791.pdf,Improvement Notice issued to Gloucestershire County Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/localgovernment/accountabilitydecentralisation,Accountability: Adapting to decentralisation,Accountability: adapting to decentralisation,This report examines how accounting officers will both drive the government's localism agenda and continue to account to Parliament for the use of public money,"Where decentralised delivery arrangements are used, the report recommends that accounting officers should be responsible for ensuring that there is a robust local accountability system in place and that accounting officers should publish statements setting out the accountability systems for the major decentralised funding streams that they responsible for.

The report includes example accountability system statements for local government and the police.

This version was provided to the Public Accounts Committee to inform the hearing on 14 September 2011.",Free,,26-Sep-11,Reports and summaries,policy-papers,,9781409831679,making-local-councils-more-transparent-and-accountable-to-local-people,giving-local-authorities-more-control-over-how-they-spend-public-money-in-their-area,,,http://www.communities.gov.uk/documents/localgovernment/pdf/1994187.pdf,Accountability: adapting to decentralisation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/localgovernment/accountabilitylocalgovernment,Accountability System Statement for Local Government,Accountability system statement for local government,Document setting out the accountability system for local councils and fire and rescue authorities for the financial year 2012-13,"This document sets out the current funding systems, legislation and guidance which forms the system at present, and signposts changes which are expected to be made during the year.

This system covers the core accountability system for local authorities, which is concerned with issues such as their financial management and democratic accountability.

Annex B sets out the arrangements in place for fire and rescue authorities.",Free,,22-Mar-12,Reports and summaries,policy-papers,,9781409833901,making-local-councils-more-transparent-and-accountable-to-local-people,supporting-fire-and-rescue-authorities-to-reduce-the-number-and-impact-of-fires,,,http://www.communities.gov.uk/documents/localgovernment/pdf/2110027.pdf,Accountability system statement for local government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.communities.gov.uk/publications/localgovernment/bincharging,Bin charging: Letter to local authority chief executives,Bin charging: letter to local council chief executives,,Bob Neill and Lord Henley have written to all local authority chief executives on the subject of charging for rubbish bin collections.,Free,,11-Apr-11,Reports and summaries,policy-papers,Y,,making-sure-council-tax-payers-get-good-value-for-money,,,,http://www.communities.gov.uk/documents/localgovernment/pdf/1884691,Bin charging: Letter to local authority chief executives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
