Count,Name,Department,Classification,PB Reform,Multiple Bodies,Regulatory Function,Description / Terms of Reference,Notes,Address,Phone,email,Website,Chair,Chair's Remuneration (PA unless otherwise stated),Chief Executive / Secretary,Chief Executive / Secretart Remuneration,Public Meetings,Public Minutes,Register of Interests,Ombudsman,Last Annual Report,Last Review,Audit Arrangements,Government Funding,Total Gross Expenditure,Staff Employed (FTE),OCPA Regulated
1,Review Body on Doctors’ and Dentists’ Remuneration,Department of Health,Advisory NDPB,Retain,No,No,To make recommendations on the remuneration of doctors and dentists taking part in the NHS.,"Established 1962 on the recommendations of the Royal Commission on Doctors' and Dentists' remuneration. The review body resigned in 1970 after the Government of the day referred its recommendations to the National Board for Prices and Incomes. Following a change of Government, a new review body was appointed in 1971. Funding is not identifiable within DH accounts.  ","Office of Manpower Economics, Victoria House (6th Floor), Southampton Row, London, WC1B 4AD",020 7271 0488,catriona.hunter@bis.gsi.gov.uk,www.ome.uk.com/example/Review_Body_on_Doctors_and_Dentists_Remuneration.aspx,Ronald Amy OBE,£350 per day,Catriona Hunter,Civil Servant,No,No,Yes,PHSO,2012,2010,NAO,0,0,0,Yes
1,Scientific Advisory Committee on Nutrition,Department of Health,Advisory NDPB,No longer an NDPB,No,No,"Advises the UK Health Departments on scientific aspects of nutrition and health with specific reference to nutrient content of individual foods and advice on diet as a whole, nutritional issues which affect wider public health policy issues and nutrition of vulnerable groups (e.g. infants and the elderly).",Replaced the Committee on Medical Aspects of Food and Nutrition Policy (COMA). ,"Department of Health, Wellington House, 133-155 Waterloo Road, London, SE1 8UG",020 7972 4018,sacn@dh.gov.uk,www.sacn.gov.uk,Dr Ann Prentice,£200 per main meeting,Michael Griffin,Civil Servant,Yes,Yes,Yes,PHSO,2011,2010,NAO,0,0,0,Yes
1,Export Guarantees Advisory Council,Export Credits Guarantee Department,Advisory NDPB,Retain,No,No,"To give advice to the Secretary of State, at his request, in respect of any matter relating to the exercise of his functions under the Export and Investment Guarantees Act 1991.



",-,"EGAC, PO Box 200, 2 Exchange Tower, Harbour Exchange Square, London, E14 9GS",020 7512 7015,cxo@ecgd.gsi.gov.uk,www.ukexportfinance.gov.uk/,Andrew Wiseman,£0,Laurence Lily,Civil Servant,No,Yes,Yes,PHSO,2011-12,2011,-,0,0,0,Yes
1,Advisory Committee on Animal Feeding stuffs,Food Standards Agency,Advisory NDPB,-,0,No,"Advises on the safety and use of animal feeds and feeding practices, with particular emphasis on protecting human health, and with reference to new technical developments.",Established 1999.,"ACAF Secretariat, Room 3C Aviation House, 125 Kingsway, London, WC2B 6NH",020 7276 8468,acaf@foodstandards.gsi.gov.uk,http://acaf.food.gov.uk/,Dr Ian Brown,£205 per day,Keith Millar,Civil Servant,Yes,Yes,Yes,PHSO,2011-12,2009,-,"£24,000",0,3,No
1,Advisory Committee on Consumer Engagement,Food Standards Agency,Advisory NDPB,-,0,No,"To review and assess the FSA's consumer engagement work and to provide external assurance to the FSA Board that they continue to ""put the consumer first"" and that engagement is following good practice.",Established 2008.,"ACCE Secretariat, Room 205 Aviation House, 125 Kingsway, London, WC2B 6NH
",020 7276 8170,micah.mcguire@foodstandards.gsi.gov.uk,www.food.gov.uk/about-us/how-we-work/workingwithothers/acce/,Liz Breckenridge,£250 per day,Micah McGuire,Civil Servant,No,Yes,Yes,PHSO,2011-12,2009,-,"£8,000",0,1,No
1,Advisory Committee on Novel Foods and Processes,Food Standards Agency,Advisory NDPB,-,0,No,Advises the FSA on any matters relating to novel foods (including genetically modified foods) and novel processes (including food irradiation).  For 'Public Meetings': one open workshop held each year,Established 1988.,"ACNFP Secretariat, Room 3B Aviation House, 125 Kingsway, London, WC2B 6NH
",020 7276 8596,acnfp@foodstandards.gsi.gov.uk,http://acnfp.food.gov.uk/,Professor Peter Gregory,£205 per day,Dr Sandy Lawrie,Civil Servant,Yes,Yes,Yes,PHSO,2007,2012,-,"£23,600",0,1,No
1,Advisory Committee on the Microbiological Safety of Food,Food Standards Agency,Advisory NDPB,-,0,No,"Provides expert advice to Government on questions relating to microbiological issues and food.
",Established 1990.,"ACMSF Secretariat, Room 3C Aviation House, 125 Kingsway, London, WC2B 6NH
",020 7276 8947,acmsf@foodstandards.gsi.gov.uk,http://acmsf.food.gov.uk/,Professor Sarah O'Brien,£205 per day,Ms Geraldine Hoad,Civil Servant,Yes,Yes,Yes,PHSO,2011-12,2011,-,"£22,000",0,3,No
1,"Committee on Toxicity of Chemicals in Food, Consumer Products and the Environment",Food Standards Agency,Advisory NDPB,-,0,No,"Advices the FSA, the DoH and other Government Departments and Agencies on matters concerning the toxicity of chemicals.
",Established 1978.,"COT Secretariat, Food Standards Agency, Room 3C Aviation House, 125 Kingsway, London, WC2B 6NH",020 7276 8522,cot@foodstandards.gsi.gov.uk,http://cot.food.gov.uk/,Professor David Coggon,£205 per day,Dr Diane Benford,Civil Servant,Yes,Yes,Yes,PHSO,2011,2012,-,"£26,100",0,3,No
1,General Advisory Committee on Science,Food Standards Agency,Advisory NDPB,-,0,No,"Provides independent advice on the FSA's governance and use of science.
",Established 2007.,"GACS Secretariat, Food Standards Agency, Room 1B Aviation House, 125 Kingsway, London, WC2B 6NH
",020 7276 8277,gacs@foodstandards.gsi.gov.uk,http://gacs.food.gov.uk/,Professor Colin Blakemore,£255 per day,Dr Patrick Miller,Civil Servant,Yes,Yes,Yes,PHSO,2011-12,2012,-,"£11,800",0,2,No
1,"Social Science Research Committee, The",Food Standards Agency,Advisory NDPB,-,0,No,"Provides advice to the FSA about how it gathers and uses social science evidence.
",Established 2008.,"SSRC Secretariat, Food Standards Agency, Room 1C Aviation House, 125 Kingsway, London, WC2B 6NH
",020 7276 8494,ssrc@foodstandards.gsi.gov.uk,http://ssrc.food.gov.uk/,Professor Peter Jackson,£255 per day,Dr Sian Thomas,Civil Servant,Yes,Yes,Yes,PHSO,2011-12,Triennial Review due 2012/13.,-,"£13,800",0,1,No
1,British Council,Foreign and Commonwealth Office,Executive NDPB,Retain,0,No,To create international opportunities for the people of the UK and other countries and build trust between them worldwide.,Established 1934.,"British Council Customer Services UK, Bridgewater House, 58 Whitworth Street, Manchester M1 6BB",0161 957 7755,general.enquiries@britishcouncil.org,www.britishcouncil.org,Sir Vernon Ellis,-,Martin Davidson,"£228,043",No,Yes,Yes,-,2011-12,2011,NAO,"£180,500,000","£720,400,000",6836,No
1,Foreign Compensation Commission,Foreign and Commonwealth Office,Tribunal NDPB,Retain,0,No,"The FCC is a tribunal established under the Foreign Compensation Act 1950 to assess the amount of compensation British claimants are entitled to under international and British law for losses suffered abroad. The FCC has also helped in the settlement negotiations of British property losses overseas at the hands of foreign Governments. Where compensation is secured through diplomatic or other means, the FCC determines the entitlement of claimants to compensation.","The Chair is appointed by the Lord Chancellor and paid by the FCO.  In the absence of any current compensation programme, the Commission is staffed part-time to deal with on-going queries from foreign governments and the public about previous claims.","SG130, Old Admiralty Building, London, SW1A 2PA",020 7008 1321,john.barker@fco.gov.uk,www.fco.gov.uk/en/publications-and-documents/publications1/annual-reports/foreign-compensation-commissio1/,John Barker,£468 per day - this is not a full time post - remunerated as and when required,-,-,No,No,No,PHSO,2009,1996,NAO,0,"£51,295",-,-
1,Great Britain China Centre,Foreign and Commonwealth Office,Executive NDPB,Retain,0,No,"To facilitate effective dialogue with the Chinese government, society and business to provide direct delivery of HMG policy objectives.  GBCC promotes mutual understanding between the UK and China and aims to build long-term connections between the decision-makers in the two countries.",Established 1974. Chief Executive at 03/2012 was Katie Lee,"15 Belgrave Square, London, SW1X 8PS",0207 235 6696,contact@gbcc.org.uk,www.gbcc.org.uk,Peter Batey,£0,Richard Pascoe,"£98,844",Yes,Yes,Yes,PHSO,2011-12,2010,NAO,"£270,000.00","£1,443,073",6,Yes
1,Marshall Aid Commemoration Commission,Foreign and Commonwealth Office,Executive NDPB,Retain,0,No,Set up by Marshall Aid Commission Act 1953 to oversee Marshall Scholarships; which are postgraduate Scholarships in the United Kingdom for American students with the potential to excel in their chosen fields of study and future careers.,Established 1953. ,"C/o ACU, Woburn Place, 22-24 Tavistock Square, London  WC1H 9HF",0207 380 6703,macc@acu.ac.uk,www.marshallscholarship.org,Dr E John Hughes,£0,Dr John Kirkland,£0,No,Yes,Yes,PHSO,2011,Triennial Review due 2012/13.,NAO,"£1,900,000","£1,914,863",0,Yes
1,"Westminster Foundation for Democracy, The",Foreign and Commonwealth Office,Executive NDPB,Retain,0,No,"WFD's work focuses on strengthening parliaments and political Parties in Africa, Asia, Eastern Europe and the Middle East.",Established 1992,"8th Floor Artillery House, 11/19 Artillery Row, London, SW1P 1RT
",020 7799 1311 ,tamara.moluch@wfd.org,www.wfd.org/,Gary Streeter MP,0,Ms Linda Duffield,"£97,000",No,No,Yes,PHSO,2012,2010,NAO,"£3,500,000","£5,784,811",17,Yes
9,Regional Advisory Committees (x 9),Forestry Commission,Advisory NDPB,-,9,No,"To advise the Forestry Commissioners on the performance of the Forestry Commissioners' functions under Section 1(3) and Part II of the Forestry Act 1967, and on such other functions as the Forestry Commissioners may from time to time determine.","The Committees are appointed by the Forestry Commissioners under Sections 37 and 38 of the Forestry Act 1967. Chairs and Members are normally appointed for a 3-year term of office, this may be renewed. *Reviewed as part of the Forest Regulatory Taskforce, Mar 2012.  Review will be closed after the government's response to the Independent Panel on Forestry has been published Jan 2013.","Forestry Commission, National Office for England, 620 Bristol Business Park, Coldharbour Lane, Bristol, BS16 1EJ",0117 906 6000,fcengland@forestry.gsi.gov.uk,www.forestry.gov.uk/england-rac,Multiple (9 - one per English region),"£2,545",-,-,No,Yes,-,PHSO,2011-12,2011/12*,-,0,0,0,No
1,Equality and Human Rights Commission,Government Equalities Office,Executive NDPB,Retain and substantially reform,0,Yes,To promote equality and tackle discrimination in relation to the characteristics protected under the Equality Act 2010; promote good relations between groups; and provide institutional support for human rights across Great Britain.,Established 2007.  Trevor Phillips' term as Chair ended in September 2012. Baroness O'Neill appointed Chair from November 2012.,"2nd Floor Arndale House, The Arndale Centre, Manchester M4 3AQ",0161 829 8100,chair@equalityhumanrights.com,www.equalityhumanrights.com ,Trevor Phillips,"£147,000",Mark Hammond,"£130,000",No,Yes,Yes,PHSO,2011-12,2010,NAO,"£42,732,000","£43,232,000",347,Yes
1,Office for Budget Responsibility,Her Majesty's Treasury,Advisory NDPB,-,0,No,"The Office for Budget Responsibility (OBR) provides independent and authoritative analysis of the UK’s public finances. The main duty of the OBR is to examine and report on the sustainability of the public finances. In carrying out this duty, the OBR has four main responsibilities: the production of the fiscal and economic forecasts, including independent scrutiny of the impact of policy measures; an assessment of whether the Government’s fiscal mandate is being met; an assessment on the accuracy of the previous fiscal and economic forecasts; and an analysis of the sustainability of the public finances.",Established 2010.,"Office for Budget Responsibility, 20 Victoria Street, London,  SW1H 0NF",020 7271 2520,obrenquiries@obr.gsi.gov.uk,http://budgetresponsibility.independent.gov.uk/,Robert Chote,"£141,000",-,-,No,Yes,Yes,-,2011-12,-,NAO,"£1,750,000",0,17,No
1,"Royal Mint Advisory Committee on the design of coins, medals, seals and decorations",Her Majesty's Treasury,Advisory NDPB,-,0,No,"The purpose of the committee is to raise the standard of numismatic and medallic art in Britain and this remains its primary concern, being charged on behalf of HM Treasury and other government departments with the recommendation of all new designs for United Kingdom coins, official medals, seals and decorations.  It was established with the personal approval of King George V.","Established 1922.  The Royal Mint Advisory Committee’s Annual report 2011-12,  may be found within the Royal Mint’s Annual Report and Accounts for the same period.","The Royal Mint Museum, Llantrisant, Pontyclun, CF72 8YT",01443 623005,kevin.clancy@royalmintmuseum.org.uk,www.royalmintmuseum.org.uk/about-us/royal-mint-advisory-committee/index.html,Lord Waldegrave of North Hill,£0,Dr Kevin Clancy,£0,No,No,Yes,-,2011-12,Triennial Review 2011/12.,-,0,0,0,Yes
